p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	condition	Vertex_weight
1.19359662685027e-37	15.1499688500621	0.456	0.179	1.63689841406246e-33	FAM26F	control	15.1499688500621
1.43096652212565e-37	3.12889851725685	0.175	0.028	1.96242748844312e-33	CD1D	control	3.12889851725685
1.64385698279658e-37	-2.66222610308335	0.292	0.076	2.25438546620724e-33	RP11-290F20.3	control	-2.66222610308335
2.10367288243583e-37	4.88048910303465	0.11	0.007	2.88497699097249e-33	TMEM176A	control	4.88048910303465
2.55730580877997e-37	2.97397906996898	0.148	0.019	3.50708918616085e-33	SLC43A2	control	2.97397906996898
2.60311045271856e-37	3.55350027743567	0.127	0.012	3.56990567485823e-33	CSF2RA	control	3.55350027743567
3.38915425838423e-37	-163.741341139788	0.76	0.465	4.64788614994813e-33	HLA-DPB1	control	-163.741341139788
4.34259190405843e-37	-52.7504322806127	0.981	0.994	5.95543053722573e-33	EEF1A1	control	-52.7504322806127
8.13923899829733e-37	-51.1008626513819	0.065	0.352	1.1162152362265e-32	CTSW	control	-51.1008626513819
8.25154295809891e-37	10.8247587992071	0.277	0.076	1.13161660127369e-32	TMEM205	control	10.8247587992071
8.88006840993608e-37	-55.1756040196263	0.537	0.782	1.21781258173863e-32	TMEM66	control	-55.1756040196263
1.31759331082977e-36	-56.3131944868547	0.038	0.319	1.80694746647194e-32	CD247	control	-56.3131944868547
2.15876028189748e-36	7.77974620824369	0.273	0.075	2.9605238505942e-32	MIR24-2	control	7.77974620824369
2.32090317080285e-36	7.79289236556824	0.779	0.912	3.18288660843903e-32	EEF1B2	control	7.79289236556824
2.76628512908405e-36	-29.4645345811107	0.025	0.3	3.79368342602586e-32	RHOH	control	-29.4645345811107
3.5668036120135e-36	-163.741340985935	0.998	0.992	4.89151447351531e-32	ACTB	control	-163.741340985935
3.63291652508587e-36	0.710216234594757	0.515	0.243	4.98218172250277e-32	CLTA	control	0.710216234594757
4.00242833281655e-36	-12.2626744692965	0.9	0.962	5.48893021562462e-32	RPLP0	control	-12.2626744692965
4.99645596056161e-36	-14.7734671185823	0.942	0.981	6.85213970431419e-32	RPS10	control	-14.7734671185823
6.63078252341317e-36	14.6125581576098	0.3	0.092	9.09345515260882e-32	RHOB	control	14.6125581576098
9.64159931830644e-36	23.753670793218	0.421	0.159	1.32224893051254e-31	BID	control	23.753670793218
1.26441524703631e-35	2.16841052174959	0.948	0.986	1.73401906978559e-31	RPS5	control	2.16841052174959
4.17861534401526e-35	22.0207289520503	0.506	0.245	5.73055308278253e-31	GSTO1	control	22.0207289520503
9.21359084077473e-35	3.5012263385018	0.127	0.014	1.26355184790385e-30	CLEC4A	control	3.5012263385018
1.0722860047219e-34	31.9607587650782	0.104	0.007	1.47053302687562e-30	SMARCD3	control	31.9607587650782
1.47162525094031e-34	2.59018994527507	0.179	0.033	2.01818686913954e-30	ATF3	control	2.59018994527507
2.40674342379918e-34	-48.401859178244	0.073	0.354	3.3006079313982e-30	ACAP1	control	-48.401859178244
3.40184697524474e-34	-12.7296820160384	0.956	0.973	4.66529294185064e-30	RPL7	control	-12.7296820160384
4.00687993734928e-34	18.2213602230352	0.623	0.339	5.49503514608081e-30	RHOG	control	18.2213602230352
5.41424389299471e-34	-33.3612754276914	0.717	0.462	7.42509407485294e-30	TPI1	control	-33.3612754276914
1.56746708714995e-33	-28.9076398597093	0.506	0.238	2.14962436331745e-29	CARD16	control	-28.9076398597093
1.7714061425568e-33	-40.0891261417193	0.304	0.602	2.42930638390239e-29	CD53	control	-40.0891261417193
1.85103289072857e-33	-55.2474964191464	0.233	0.525	2.53850650634516e-29	RARRES3	control	-55.2474964191464
1.86198756915747e-33	-179.61098703836	1	1	2.55352975234255e-29	TMSB4X	control	-179.61098703836
1.90388630649121e-33	25.1601641491466	0.077	0.002	2.61098968072205e-29	PLA2G7	control	25.1601641491466
1.90987186970399e-33	2.7659866913302	0.135	0.018	2.61919828211205e-29	PYGL	control	2.7659866913302
1.94770143527244e-33	-48.3778130636716	0.231	0.057	2.67107774833262e-29	SLC31A2	control	-48.3778130636716
2.20596361124968e-33	15.1265860846752	0.527	0.259	3.0252584964678e-29	ANXA5	control	15.1265860846752
2.66477581501241e-33	-53.3245031572881	0.385	0.149	3.65447355270801e-29	DYNLT1	control	-53.3245031572881
2.69374182237434e-33	-23.7997441502676	0.942	0.833	3.69419753520417e-29	MYL6	control	-23.7997441502676
3.0755423953998e-33	5.31499385218422	0.09	0.005	4.21779884105129e-29	CCL3L3	control	5.31499385218422
3.51500902824794e-33	5.9071414745951	0.348	0.127	4.82048338133923e-29	BNIP3L	control	5.9071414745951
3.87181915318593e-33	4.7035209965954	0.085	0.004	5.30981278667919e-29	ASGR2	control	4.7035209965954
5.90759393178744e-33	-50.8921320014322	0.029	0.286	8.10167431805329e-29	CD27	control	-50.8921320014322
5.9880314697148e-33	-46.431053001961	0.973	0.991	8.21198635756688e-29	RPS8	control	-46.431053001961
7.89818007662317e-33	35.3619706982464	0.304	0.1	1.0831564157081e-28	SCPEP1	control	35.3619706982464
9.42742043673703e-33	-6.48755759968449	0.733	0.502	1.29287643869412e-28	GPX4	control	-6.48755759968449
1.06030253602911e-32	-10.3901849298232	0.033	0.291	1.45409889791032e-28	GZMM	control	-10.3901849298232
1.42515700312543e-32	-32.5260111030028	0.996	0.994	1.95446031408622e-28	MT-CO1	control	-32.5260111030028
1.96299489131015e-32	-10.8155407342374	0.56	0.297	2.69205119394274e-28	CD63	control	-10.8155407342374
3.05856145517112e-32	-28.0408878261125	0.467	0.722	4.19451117962168e-28	HSPA8	control	-28.0408878261125
3.56954761446895e-32	-16.6021918151154	0.11	0.011	4.89527759848272e-28	NFE2	control	-16.6021918151154
4.54455590149402e-32	2.17324713695782	0.258	0.075	6.23240396330889e-28	CECR1	control	2.17324713695782
9.94747454745554e-32	-28.1274854439016	0.427	0.186	1.36419665943805e-27	GNAI2	control	-28.1274854439016
1.19682059212556e-31	18.0382340001407	0.383	0.152	1.641319760041e-27	EFHD2	control	18.0382340001407
1.29947217444544e-31	3.67757155549156	0.11	0.011	1.78209614003448e-27	TREM1	control	3.67757155549156
2.6615758407807e-31	-5.26376285882104	0.021	0.264	3.65008510804665e-27	LAT	control	-5.26376285882104
2.76542557976134e-31	-32.4652642288646	0.988	0.994	3.7925046400847e-27	RPS4X	control	-32.4652642288646
4.0567605992891e-31	2.4356717349829	0.223	0.058	5.56344148586507e-27	PTPRE	control	2.4356717349829
5.59019582478017e-31	3.15766630588745	0.14	0.021	7.66639455410353e-27	ITGAM	control	3.15766630588745
6.75221840219685e-31	72.3242339115702	0.288	0.094	9.25999231677276e-27	C20ORF27	control	72.3242339115702
1.76638438822383e-30	1.53567449305198	0.165	0.032	2.42241955001016e-26	ARHGEF40	control	1.53567449305198
2.34296226170379e-30	-26.6857950761379	0.85	0.674	3.21313844570058e-26	ZFP36	control	-26.6857950761379
2.65329531032891e-30	-52.6337076328804	0.454	0.684	3.63872918858507e-26	HINT1	control	-52.6337076328804
3.53426355795465e-30	-20.6656973739886	0.827	0.633	4.84688904337901e-26	LY6E	control	-20.6656973739886
7.38955814462766e-30	3.6314923556693	0.1	0.009	1.01340400395424e-25	KCNE3	control	3.6314923556693
9.4624898497322e-30	-16.4463375338543	0.121	0.388	1.29768585799227e-25	SEPT7	control	-16.4463375338543
9.63495088727798e-30	2.29260849302523	0.185	0.042	1.3213371646813e-25	HEBP1	control	2.29260849302523
1.94198566553692e-29	2.05729378078653	0.246	0.073	2.66323914171734e-25	YBX3	control	2.05729378078653
2.31074172062531e-29	3.22332197954857	0.121	0.016	3.16895119566554e-25	LRP1	control	3.22332197954857
2.5893250373629e-29	3.2042005176009	0.127	0.019	3.55100035623949e-25	GAS7	control	3.2042005176009
2.9456138461648e-29	25.6975181999308	0.077	0.004	4.03961482863041e-25	CD93	control	25.6975181999308
3.36828561749054e-29	2.23581186698947	0.19	0.044	4.61926689582653e-25	CDKN1A	control	2.23581186698947
3.44748136233649e-29	20.8372158430988	0.106	0.012	4.72787594030826e-25	PTAFR	control	20.8372158430988
3.83215278207946e-29	16.5797720439394	0.242	0.071	5.25541432534377e-25	GRINA	control	16.5797720439394
9.00328158922258e-29	0.712465954681484	0.76	0.889	1.23471003714598e-24	RPS21	control	0.712465954681484
1.11692081091291e-28	-11.3247735849444	0.344	0.135	1.53174520008596e-24	ATP6V0D1	control	-11.3247735849444
1.79158979004976e-28	-14.3484563226329	0.035	0.269	2.45698623807424e-24	OCIAD2	control	-14.3484563226329
2.67061693493002e-28	-4.77152495066283	0.031	0.261	3.66248406456303e-24	CD3G	control	-4.77152495066283
5.81029521318111e-28	13.1936296627655	0.379	0.164	7.96823885535657e-24	SOD2	control	13.1936296627655
5.83303911810744e-28	7.9654953516792	0.488	0.25	7.99942984657254e-24	NDUFS7	control	7.9654953516792
6.31293117977079e-28	-2.89361185900792	0.581	0.342	8.65755381993766e-24	H3F3A	control	-2.89361185900792
7.02552344601387e-28	-39.490020262431	0.787	0.91	9.63480285386342e-24	HLA-E	control	-39.490020262431
7.67287734417892e-28	3.40048152173812	0.085	0.006	1.0522583989807e-23	IL1RN	control	3.40048152173812
1.33997620220869e-27	2.24981427357297	0.183	0.044	1.837643363709e-23	FUOM	control	2.24981427357297
2.69822476382564e-27	-12.152506747506	0.133	0.023	3.70034544111048e-23	RAB34	control	-12.152506747506
2.95225944018408e-27	-20.9652782566912	0.931	0.969	4.04872859626844e-23	RPL17	control	-20.9652782566912
3.97282699696514e-27	-41.7633251949919	0.385	0.17	5.44833494363799e-23	TIMM13	control	-41.7633251949919
7.59799621876458e-27	2.94959887859199	0.102	0.012	1.04198920144137e-22	NLRP3	control	2.94959887859199
8.26811637337647e-27	-21.8845492626755	0.979	0.987	1.13388947944485e-22	RPL35A	control	-21.8845492626755
9.03360218320048e-27	-16.6246747898501	0.475	0.247	1.23886820340411e-22	SUPT4H1	control	-16.6246747898501
9.63925717972882e-27	-25.2202722190417	0.06	0.293	1.32192772962801e-22	BIN1	control	-25.2202722190417
1.29883069145878e-26	1.6210248888643	0.169	0.038	1.78121641026657e-22	FBP1	control	1.6210248888643
1.39237705864141e-26	-49.9857641320146	0.744	0.511	1.90950589822083e-22	SERP1	control	-49.9857641320146
1.65544216752406e-26	5.34609626389829	0.062	0.002	2.2702733885425e-22	LINC00937	control	5.34609626389829
1.67896099623434e-26	5.14328624206969	0.062	0.002	2.30252711023578e-22	CYP27A1	control	5.14328624206969
1.7046474643358e-26	25.2435834470136	0.692	0.469	2.33775353259011e-22	SLC25A5	control	25.2435834470136
1.91093688959789e-26	-10.8619685781235	0.258	0.086	2.62065885039455e-22	ATOX1	control	-10.8619685781235
2.19731178987721e-26	-27.4472920644411	0.488	0.253	3.0133933886376e-22	NOP10	control	-27.4472920644411
2.62862822954276e-26	46.8911162646134	0.446	0.216	3.60490075399495e-22	ARRB2	control	46.8911162646134
2.8939618585804e-26	-12.5675433925938	0.031	0.249	3.96877929285715e-22	SPOCK2	control	-12.5675433925938
2.90240332931818e-26	0.737275258988434	0.15	0.031	3.98035592582695e-22	LILRB4	control	0.737275258988434
3.12396808508893e-26	1.06831271589416	0.262	0.091	4.28420983189095e-22	GLUL	control	1.06831271589416
3.9799709135331e-26	3.24450146582879	0.256	0.086	5.4581321108193e-22	THEMIS2	control	3.24450146582879
4.375464217931e-26	-9.11440014979977	0.312	0.122	6.00051162847058e-22	COMT	control	-9.11440014979977
4.80008395702305e-26	3.61071771704139	0.119	0.019	6.58283513866141e-22	APOBEC3B	control	3.61071771704139
5.33795742323343e-26	-3.38220401942843	0.065	0.293	7.32047481022232e-22	PIK3IP1	control	-3.38220401942843
9.24411988635838e-26	-13.6992966798448	0.231	0.071	1.26773860121519e-21	LILRB2	control	-13.6992966798448
1.09372485442706e-25	-29.5706988994783	0.6	0.372	1.49993426536128e-21	NDUFA11	control	-29.5706988994783
1.18608513145517e-25	5.52698752894456	0.058	0.001	1.62659714927762e-21	FXYD6	control	5.52698752894456
1.40633066407497e-25	-5.14246652720307	0.025	0.234	1.92864187271241e-21	CCR7	control	-5.14246652720307
3.41355626330426e-25	-77.1796386856884	0.96	0.992	4.68135105949547e-21	TPT1	control	-77.1796386856884
4.33349602572027e-25	9.38074863726941	0.56	0.329	5.94295644967278e-21	CSTB	control	9.38074863726941
4.59232624760252e-25	-24.9257759974787	0.398	0.185	6.29791621596209e-21	LAMTOR2	control	-24.9257759974787
4.65105163030216e-25	-9.96102285533076	0.81	0.608	6.37845220579638e-21	CLIC1	control	-9.96102285533076
7.23605717050743e-25	-3.718592969418	0.129	0.024	9.92352880363389e-21	LILRB3	control	-3.718592969418
8.07063069244273e-25	-20.9145315268391	0.154	0.034	1.1068062931616e-20	RXRA	control	-20.9145315268391
8.34394260848328e-25	26.694051695368	0.637	0.407	1.1442882893274e-20	BST2	control	26.694051695368
9.03052818849844e-25	-51.4905571260488	0.3	0.117	1.23844663577068e-20	ZYX	control	-51.4905571260488
1.38366572237228e-24	1.09210231745428	0.198	0.056	1.89755917166135e-20	SCIMP	control	1.09210231745428
1.62839266672258e-24	3.00154480075218	0.19	0.053	2.23317770314334e-20	NUDT16	control	3.00154480075218
1.99044720635358e-24	-16.6979579975315	0.106	0.015	2.7296992987933e-20	NRGN	control	-16.6979579975315
2.14562250556471e-24	1.95373356954936	0.26	0.094	2.94250670413145e-20	NAGK	control	1.95373356954936
2.39223449370198e-24	-52.8673348686584	0.031	0.233	3.28071038466289e-20	CST7	control	-52.8673348686584
2.57161841392875e-24	-61.1035783308186	0.281	0.527	3.52671749286189e-20	TRAF3IP3	control	-61.1035783308186
2.63143878930999e-24	2.99290605023706	0.085	0.009	3.60875515565972e-20	NFAM1	control	2.99290605023706
2.98344134697002e-24	-51.3897986183139	0.723	0.515	4.09149146323469e-20	BRK1	control	-51.3897986183139
3.28140507803236e-24	-41.8691270763583	0.929	0.964	4.50011892401358e-20	RPL27	control	-41.8691270763583
3.48746743781841e-24	-24.9844305075029	0.608	0.785	4.78271284422416e-20	TSC22D3	control	-24.9844305075029
3.97095041479514e-24	-38.9476271978384	0.19	0.053	5.44576139885006e-20	CRTAP	control	-38.9476271978384
5.45416840688108e-24	-28.0824720482906	0.879	0.917	7.47984655319671e-20	RPL34	control	-28.0824720482906
6.16152456814514e-24	3.48065602484591	0.073	0.006	8.44991479275424e-20	CXCL2	control	3.48065602484591
6.27039621440283e-24	-43.0069341316241	0.998	0.997	8.59922136843204e-20	RPL13	control	-43.0069341316241
9.88908719947009e-24	-54.9251155594662	0.013	0.202	1.35618941853533e-19	AQP3	control	-54.9251155594662
1.08143801859089e-23	31.9160851738834	0.317	0.129	1.48308409869555e-19	OAZ2	control	31.9160851738834
1.13358550925795e-23	-28.1317837211699	0.963	0.988	1.55459916739635e-19	RPL18	control	-28.1317837211699
1.42222964752966e-23	-4.14257823191604	0.017	0.208	1.95044573862217e-19	TRAT1	control	-4.14257823191604
1.53597230179143e-23	-30.3690512425115	0.258	0.087	2.10643241467677e-19	MS4A7	control	-30.3690512425115
1.89349549402137e-23	2.14230673649964	0.158	0.038	2.59673972050091e-19	CD300LF	control	2.14230673649964
1.92685002667238e-23	-24.870561223218	0.531	0.305	2.6424821265785e-19	WDR83OS	control	-24.870561223218
2.0195972015043e-23	-4.8090244460725	0.015	0.203	2.76967560214299e-19	PRKCQ-AS1	control	-4.8090244460725
2.02245998943642e-23	5.03738393624907	0.498	0.277	2.7736016295131e-19	MT2A	control	5.03738393624907
2.34190376334668e-23	15.3289908151098	0.14	0.03	3.21168682105364e-19	IL17RA	control	15.3289908151098
3.85611386497112e-23	10.5652630370569	0.408	0.206	5.28827455442139e-19	SAMHD1	control	10.5652630370569
3.9363828797456e-23	-50.3911994132226	0.181	0.421	5.39835548128312e-19	CMPK1	control	-50.3911994132226
5.09091226068492e-23	-50.265067773842	0.696	0.511	6.9816770743033e-19	ATP5D	control	-50.265067773842
5.51205552620237e-23	-6.16191951366633	0.315	0.128	7.55923294863392e-19	HSBP1	control	-6.16191951366633
5.74770258994283e-23	-4.0843219352177	0.742	0.539	7.8823993318476e-19	COX6B1	control	-4.0843219352177
6.75848150929823e-23	-26.685312258994	0.642	0.765	9.26858154185159e-19	JUN	control	-26.685312258994
7.10771930005394e-23	5.29425338552153	0.069	0.005	9.74752624809398e-19	EREG	control	5.29425338552153
7.29624670985341e-23	4.32553495987009	0.069	0.005	1.0006072737893e-18	ZFHX3	control	4.32553495987009
7.55073482838979e-23	-75.9026854876854	0.104	0.326	1.03550777436538e-18	GIMAP5	control	-75.9026854876854
9.01266183881545e-23	-52.4373589819945	0.252	0.468	1.23599644457515e-18	NOSIP	control	-52.4373589819945
9.58353644546059e-23	-9.37296988207132	0.894	0.782	1.31428618813047e-18	ARPC2	control	-9.37296988207132
1.21656768668103e-22	3.32822415420992	0.081	0.009	1.66840092551436e-18	C10ORF11	control	3.32822415420992
1.5398728501081e-22	1.36483718427471	0.15	0.036	2.11178162663825e-18	CD86	control	1.36483718427471
1.60617450206408e-22	5.147481266666	0.06	0.003	2.20270771213068e-18	CD163	control	5.147481266666
1.70041214893705e-22	-33.5351742533639	0.335	0.147	2.33194522105227e-18	HLA-DMB	control	-33.5351742533639
1.81801377447102e-22	-19.964567601254	0.046	0.244	2.49322409030956e-18	FAIM3	control	-19.964567601254
1.99340505728001e-22	3.25951167495037	0.302	0.123	2.7337556955538e-18	NINJ1	control	3.25951167495037
2.09374092203792e-22	-33.8930487102838	0.119	0.342	2.87135630048281e-18	C12ORF57	control	-33.8930487102838
2.16256538705339e-22	5.04380830210698	0.948	0.989	2.96574217180501e-18	HLA-C	control	5.04380830210698
2.87220366699205e-22	3.46436225427294	0.071	0.006	3.9389401089129e-18	RP11-65J3.1	control	3.46436225427294
2.93227930064503e-22	2.08422702607401	0.138	0.031	4.02132783290459e-18	ZNF385A	control	2.08422702607401
3.64310505655254e-22	-11.3451961257744	0.19	0.424	4.99615427455615e-18	PEBP1	control	-11.3451961257744
3.64950924345264e-22	-81.097169130439	0.154	0.353	5.00493697647095e-18	CCL5	control	-81.097169130439
4.13538340709756e-22	-63.4783458338402	0.344	0.157	5.6712648044936e-18	POLE4	control	-63.4783458338402
5.12580299334829e-22	1.69296500194413	0.19	0.057	7.02952622507784e-18	SYK	control	1.69296500194413
5.86245763526658e-22	1.96407238383942	0.154	0.039	8.03977440100459e-18	MSRB2	control	1.96407238383942
6.42019617765762e-22	-2.39665351649509	0.117	0.022	8.80465703803966e-18	LTB4R	control	-2.39665351649509
6.85589767838332e-22	-22.3572271412296	0.227	0.08	9.40217807613488e-18	UBE2D1	control	-22.3572271412296
8.48548192249757e-22	26.6296109722971	0.123	0.025	1.16369899085132e-17	SGK1	control	26.6296109722971
9.82513358474803e-22	17.8228203280159	0.244	0.089	1.34741881981234e-17	CD4	control	17.8228203280159
9.9593469914707e-22	-14.1527507903725	0.102	0.316	1.36582484641029e-17	ARHGAP15	control	-14.1527507903725
1.03809131348299e-21	-0.463156381381558	0.073	0.007	1.42363842731058e-17	MYCL	control	-0.463156381381558
1.26423384389843e-21	2.07925300701321	0.229	0.081	1.73377029352231e-17	NR4A1	control	2.07925300701321
1.48691173000834e-21	-25.2416864674633	0.248	0.092	2.03915074653344e-17	DHRS4L2	control	-25.2416864674633
1.54034578837009e-21	7.24178553995007	0.071	0.006	2.11243021417074e-17	CACNA2D3	control	7.24178553995007
1.61182549253271e-21	3.84780876600203	0.054	0.002	2.21045748045936e-17	STAB1	control	3.84780876600203
1.76143669821407e-21	2.80303508898568	0.1	0.016	2.41563428793077e-17	RAB3D	control	2.80303508898568
2.11681503097135e-21	-24.3240639472431	0.046	0.231	2.90300013347412e-17	GZMA	control	-24.3240639472431
